,X,Y,name,operator,wheelchair,com_insee,com_nom,Type,type,Type_détaillé,geometry,0
2025,3.20194985788827,48.7987431749178,Missing,Missing,Missing,77436.0,saint-siméon,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.20194985788827 48.7987431749178),24870
2025,3.20194985788827,48.7987431749178,Missing,Missing,Missing,77436.0,saint-siméon,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.20194985788827 48.7987431749178),24871
2025,3.20194985788827,48.7987431749178,Missing,Missing,Missing,77436.0,saint-siméon,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.20194985788827 48.7987431749178),24996
2025,3.20194985788827,48.7987431749178,Missing,Missing,Missing,77436.0,saint-siméon,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.20194985788827 48.7987431749178),24997
2025,3.20194985788827,48.7987431749178,Missing,Missing,Missing,77436.0,saint-siméon,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.20194985788827 48.7987431749178),25122
2026,2.60740475000553,48.4656857498718,mairie de chailly-en-bière,Missing,Missing,77069.0,chailly-en-bière,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.60740475000553 48.4656857498718),16591
2026,2.60740475000553,48.4656857498718,mairie de chailly-en-bière,Missing,Missing,77069.0,chailly-en-bière,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.60740475000553 48.4656857498718),16592
2026,2.60740475000553,48.4656857498718,mairie de chailly-en-bière,Missing,Missing,77069.0,chailly-en-bière,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.60740475000553 48.4656857498718),16717
2026,2.60740475000553,48.4656857498718,mairie de chailly-en-bière,Missing,Missing,77069.0,chailly-en-bière,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.60740475000553 48.4656857498718),16718
2027,2.27266122126645,48.8402124317186,le ponant de paris,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.27266122126645 48.8402124317186),11762
2027,2.27266122126645,48.8402124317186,le ponant de paris,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.27266122126645 48.8402124317186),11887
2027,2.27266122126645,48.8402124317186,le ponant de paris,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.27266122126645 48.8402124317186),11888
2027,2.27266122126645,48.8402124317186,le ponant de paris,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.27266122126645 48.8402124317186),12013
2027,2.27266122126645,48.8402124317186,le ponant de paris,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.27266122126645 48.8402124317186),12014
2028,2.85948796351034,48.2425243651823,Missing,Missing,Missing,77353.0,paley,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.85948796351034 48.2425243651823),20144
2028,2.85948796351034,48.2425243651823,Missing,Missing,Missing,77353.0,paley,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.85948796351034 48.2425243651823),20145
2028,2.85948796351034,48.2425243651823,Missing,Missing,Missing,77353.0,paley,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.85948796351034 48.2425243651823),20270
2028,2.85948796351034,48.2425243651823,Missing,Missing,Missing,77353.0,paley,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.85948796351034 48.2425243651823),20271
2029,2.9952997399642,48.4714331077965,Missing,Missing,Missing,77140.0,coutençon,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.9952997399642 48.4714331077965),22008
2029,2.9952997399642,48.4714331077965,Missing,Missing,Missing,77140.0,coutençon,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.9952997399642 48.4714331077965),22009
2029,2.9952997399642,48.4714331077965,Missing,Missing,Missing,77140.0,coutençon,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.9952997399642 48.4714331077965),22134
2029,2.9952997399642,48.4714331077965,Missing,Missing,Missing,77140.0,coutençon,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.9952997399642 48.4714331077965),22135
2029,2.9952997399642,48.4714331077965,Missing,Missing,Missing,77140.0,coutençon,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.9952997399642 48.4714331077965),22261
2030,3.19602371300702,48.4809751234901,Missing,Missing,Missing,77355.0,paroy,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.19602371300702 48.4809751234901),24779
2030,3.19602371300702,48.4809751234901,Missing,Missing,Missing,77355.0,paroy,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.19602371300702 48.4809751234901),24780
2030,3.19602371300702,48.4809751234901,Missing,Missing,Missing,77355.0,paroy,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.19602371300702 48.4809751234901),24905
2030,3.19602371300702,48.4809751234901,Missing,Missing,Missing,77355.0,paroy,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.19602371300702 48.4809751234901),24906
2030,3.19602371300702,48.4809751234901,Missing,Missing,Missing,77355.0,paroy,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.19602371300702 48.4809751234901),25031
2030,3.19602371300702,48.4809751234901,Missing,Missing,Missing,77355.0,paroy,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.19602371300702 48.4809751234901),25032
2031,2.04874608696618,48.6466360118299,mairie de pecqueuse,Missing,Missing,91482.0,pecqueuse,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.04874608696618 48.6466360118299),8633
2031,2.04874608696618,48.6466360118299,mairie de pecqueuse,Missing,Missing,91482.0,pecqueuse,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.04874608696618 48.6466360118299),8759
2031,2.04874608696618,48.6466360118299,mairie de pecqueuse,Missing,Missing,91482.0,pecqueuse,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.04874608696618 48.6466360118299),8760
2031,2.04874608696618,48.6466360118299,mairie de pecqueuse,Missing,Missing,91482.0,pecqueuse,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.04874608696618 48.6466360118299),8885
2031,2.04874608696618,48.6466360118299,mairie de pecqueuse,Missing,Missing,91482.0,pecqueuse,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.04874608696618 48.6466360118299),8886
2032,1.60679457076793,48.9379475733273,Missing,Missing,Missing,78608.0,le tertre-saint-denis,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.60679457076793 48.9379475733273),2427
2032,1.60679457076793,48.9379475733273,Missing,Missing,Missing,78608.0,le tertre-saint-denis,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.60679457076793 48.9379475733273),2552
2032,1.60679457076793,48.9379475733273,Missing,Missing,Missing,78608.0,le tertre-saint-denis,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.60679457076793 48.9379475733273),2553
2032,1.60679457076793,48.9379475733273,Missing,Missing,Missing,78608.0,le tertre-saint-denis,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.60679457076793 48.9379475733273),2678
2032,1.60679457076793,48.9379475733273,Missing,Missing,Missing,78608.0,le tertre-saint-denis,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.60679457076793 48.9379475733273),2679
2033,1.78761286277938,48.9104480395513,Missing,Missing,Missing,78325.0,jumeauville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.78761286277938 48.9104480395513),4950
2033,1.78761286277938,48.9104480395513,Missing,Missing,Missing,78325.0,jumeauville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.78761286277938 48.9104480395513),5075
2033,1.78761286277938,48.9104480395513,Missing,Missing,Missing,78325.0,jumeauville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.78761286277938 48.9104480395513),5076
2033,1.78761286277938,48.9104480395513,Missing,Missing,Missing,78325.0,jumeauville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.78761286277938 48.9104480395513),5201
2033,1.78761286277938,48.9104480395513,Missing,Missing,Missing,78325.0,jumeauville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.78761286277938 48.9104480395513),5202
2034,1.9819023500037,49.0898710496997,Missing,Missing,Missing,95002.0,ableiges,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.9819023500037 49.0898710496997),7702
2034,1.9819023500037,49.0898710496997,Missing,Missing,Missing,95002.0,ableiges,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.9819023500037 49.0898710496997),7827
2034,1.9819023500037,49.0898710496997,Missing,Missing,Missing,95002.0,ableiges,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.9819023500037 49.0898710496997),7828
2034,1.9819023500037,49.0898710496997,Missing,Missing,Missing,95002.0,ableiges,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.9819023500037 49.0898710496997),7954
2035,2.40444142451625,48.5700948405845,mairie,Missing,Missing,91204.0,écharcon,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.40444142451625 48.5700948405845),13681
2035,2.40444142451625,48.5700948405845,mairie,Missing,Missing,91204.0,écharcon,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.40444142451625 48.5700948405845),13682
2035,2.40444142451625,48.5700948405845,mairie,Missing,Missing,91204.0,écharcon,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.40444142451625 48.5700948405845),13807
2035,2.40444142451625,48.5700948405845,mairie,Missing,Missing,91204.0,écharcon,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.40444142451625 48.5700948405845),13808
2035,2.40444142451625,48.5700948405845,mairie,Missing,Missing,91204.0,écharcon,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.40444142451625 48.5700948405845),13934
2036,1.99412120175745,48.3181291971837,mairie,Missing,Missing,91016.0,angerville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.99412120175745 48.3181291971837),7914
2036,1.99412120175745,48.3181291971837,mairie,Missing,Missing,91016.0,angerville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.99412120175745 48.3181291971837),8039
2036,1.99412120175745,48.3181291971837,mairie,Missing,Missing,91016.0,angerville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.99412120175745 48.3181291971837),8040
2036,1.99412120175745,48.3181291971837,mairie,Missing,Missing,91016.0,angerville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.99412120175745 48.3181291971837),8165
2036,1.99412120175745,48.3181291971837,mairie,Missing,Missing,91016.0,angerville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.99412120175745 48.3181291971837),8166
2037,2.35722075188438,48.9975749074763,Missing,Missing,Missing,95539.0,saint-brice-sous-forêt,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.35722075188438 48.9975749074763),13004
2037,2.35722075188438,48.9975749074763,Missing,Missing,Missing,95539.0,saint-brice-sous-forêt,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.35722075188438 48.9975749074763),13005
2037,2.35722075188438,48.9975749074763,Missing,Missing,Missing,95539.0,saint-brice-sous-forêt,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.35722075188438 48.9975749074763),13130
2037,2.35722075188438,48.9975749074763,Missing,Missing,Missing,95539.0,saint-brice-sous-forêt,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.35722075188438 48.9975749074763),13131
2037,2.35722075188438,48.9975749074763,Missing,Missing,Missing,95539.0,saint-brice-sous-forêt,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.35722075188438 48.9975749074763),13256
2038,3.16457636534838,48.4385113580433,Missing,Missing,Missing,77524.0,vimpelles,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.16457636534838 48.4385113580433),24406
2038,3.16457636534838,48.4385113580433,Missing,Missing,Missing,77524.0,vimpelles,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.16457636534838 48.4385113580433),24407
2038,3.16457636534838,48.4385113580433,Missing,Missing,Missing,77524.0,vimpelles,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.16457636534838 48.4385113580433),24532
2038,3.16457636534838,48.4385113580433,Missing,Missing,Missing,77524.0,vimpelles,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.16457636534838 48.4385113580433),24533
2039,2.94943867786881,48.3810013639324,communauté de communes des deux fleuves,Missing,Missing,77305.0,montereau-fault-yonne,public_service,government,Organisme gouvernemental,POINT (2.94943867786881 48.3810013639324),21388
2039,2.94943867786881,48.3810013639324,communauté de communes des deux fleuves,Missing,Missing,77305.0,montereau-fault-yonne,public_service,government,Organisme gouvernemental,POINT (2.94943867786881 48.3810013639324),21389
2039,2.94943867786881,48.3810013639324,communauté de communes des deux fleuves,Missing,Missing,77305.0,montereau-fault-yonne,public_service,government,Organisme gouvernemental,POINT (2.94943867786881 48.3810013639324),21514
2039,2.94943867786881,48.3810013639324,communauté de communes des deux fleuves,Missing,Missing,77305.0,montereau-fault-yonne,public_service,government,Organisme gouvernemental,POINT (2.94943867786881 48.3810013639324),21515
2040,2.70538327057533,48.2310358375171,mairie de bagneaux-sur-loing,Missing,Missing,77016.0,bagneaux-sur-loing,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.70538327057533 48.2310358375171),18003
2040,2.70538327057533,48.2310358375171,mairie de bagneaux-sur-loing,Missing,Missing,77016.0,bagneaux-sur-loing,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.70538327057533 48.2310358375171),18004
2040,2.70538327057533,48.2310358375171,mairie de bagneaux-sur-loing,Missing,Missing,77016.0,bagneaux-sur-loing,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.70538327057533 48.2310358375171),18129
2040,2.70538327057533,48.2310358375171,mairie de bagneaux-sur-loing,Missing,Missing,77016.0,bagneaux-sur-loing,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.70538327057533 48.2310358375171),18130
2041,2.55122330736181,48.6316441959798,mairie de lieusaint - accueil principal,Missing,Missing,77251.0,lieusaint,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.55122330736181 48.6316441959798),15691
2041,2.55122330736181,48.6316441959798,mairie de lieusaint - accueil principal,Missing,Missing,77251.0,lieusaint,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.55122330736181 48.6316441959798),15816
2041,2.55122330736181,48.6316441959798,mairie de lieusaint - accueil principal,Missing,Missing,77251.0,lieusaint,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.55122330736181 48.6316441959798),15817
2041,2.55122330736181,48.6316441959798,mairie de lieusaint - accueil principal,Missing,Missing,77251.0,lieusaint,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.55122330736181 48.6316441959798),15942
2041,2.55122330736181,48.6316441959798,mairie de lieusaint - accueil principal,Missing,Missing,77251.0,lieusaint,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.55122330736181 48.6316441959798),15943
2042,1.76508426314842,48.9197495611662,Missing,Missing,Missing,78281.0,goussonville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.76508426314842 48.9197495611662),4696
2042,1.76508426314842,48.9197495611662,Missing,Missing,Missing,78281.0,goussonville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.76508426314842 48.9197495611662),4697
2042,1.76508426314842,48.9197495611662,Missing,Missing,Missing,78281.0,goussonville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.76508426314842 48.9197495611662),4822
2042,1.76508426314842,48.9197495611662,Missing,Missing,Missing,78281.0,goussonville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.76508426314842 48.9197495611662),4823
2042,1.76508426314842,48.9197495611662,Missing,Missing,Missing,78281.0,goussonville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.76508426314842 48.9197495611662),4949
2043,2.4243157335491,49.024466719961,Missing,Missing,Missing,95094.0,bouqueval,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.4243157335491 49.024466719961),13883
2043,2.4243157335491,49.024466719961,Missing,Missing,Missing,95094.0,bouqueval,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.4243157335491 49.024466719961),14009
2043,2.4243157335491,49.024466719961,Missing,Missing,Missing,95094.0,bouqueval,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.4243157335491 49.024466719961),14010
2043,2.4243157335491,49.024466719961,Missing,Missing,Missing,95094.0,bouqueval,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.4243157335491 49.024466719961),14135
2044,2.32267998385397,48.855344749799,ambassade de russie,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.32267998385397 48.855344749799),12516
2044,2.32267998385397,48.855344749799,ambassade de russie,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.32267998385397 48.855344749799),12641
2044,2.32267998385397,48.855344749799,ambassade de russie,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.32267998385397 48.855344749799),12642
2044,2.32267998385397,48.855344749799,ambassade de russie,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.32267998385397 48.855344749799),12768
2045,2.25730154462167,48.3139400195752,mairie de blandy,Missing,Missing,91067.0,blandy,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.25730154462167 48.3139400195752),11694
2045,2.25730154462167,48.3139400195752,mairie de blandy,Missing,Missing,91067.0,blandy,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.25730154462167 48.3139400195752),11695
2045,2.25730154462167,48.3139400195752,mairie de blandy,Missing,Missing,91067.0,blandy,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.25730154462167 48.3139400195752),11820
2045,2.25730154462167,48.3139400195752,mairie de blandy,Missing,Missing,91067.0,blandy,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.25730154462167 48.3139400195752),11821
2046,2.10186599016767,48.364817533273,Missing,Missing,Missing,91294.0,guillerval,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.10186599016767 48.364817533273),9420
2046,2.10186599016767,48.364817533273,Missing,Missing,Missing,91294.0,guillerval,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.10186599016767 48.364817533273),9421
2046,2.10186599016767,48.364817533273,Missing,Missing,Missing,91294.0,guillerval,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.10186599016767 48.364817533273),9546
2046,2.10186599016767,48.364817533273,Missing,Missing,Missing,91294.0,guillerval,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.10186599016767 48.364817533273),9547
2046,2.10186599016767,48.364817533273,Missing,Missing,Missing,91294.0,guillerval,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.10186599016767 48.364817533273),9672
2046,2.10186599016767,48.364817533273,Missing,Missing,Missing,91294.0,guillerval,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.10186599016767 48.364817533273),9673
2047,2.22737653587325,48.5301429117841,mairie,Missing,Missing,91619.0,torfou,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.22737653587325 48.5301429117841),11166
2047,2.22737653587325,48.5301429117841,mairie,Missing,Missing,91619.0,torfou,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.22737653587325 48.5301429117841),11292
2047,2.22737653587325,48.5301429117841,mairie,Missing,Missing,91619.0,torfou,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.22737653587325 48.5301429117841),11293
2047,2.22737653587325,48.5301429117841,mairie,Missing,Missing,91619.0,torfou,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.22737653587325 48.5301429117841),11418
2048,2.2753036260671,48.4314943257205,mairie,Missing,Missing,91100.0,bouville,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.2753036260671 48.4314943257205),11933
2048,2.2753036260671,48.4314943257205,mairie,Missing,Missing,91100.0,bouville,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.2753036260671 48.4314943257205),11934
2048,2.2753036260671,48.4314943257205,mairie,Missing,Missing,91100.0,bouville,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.2753036260671 48.4314943257205),12059
2048,2.2753036260671,48.4314943257205,mairie,Missing,Missing,91100.0,bouville,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.2753036260671 48.4314943257205),12060
2048,2.2753036260671,48.4314943257205,mairie,Missing,Missing,91100.0,bouville,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.2753036260671 48.4314943257205),12185
2049,2.48787245428305,48.6204901458322,mairie de saint-germain-lès-corbeil,Missing,Missing,91553.0,saint-germain-lès-corbeil,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.48787245428305 48.6204901458322),14810
2049,2.48787245428305,48.6204901458322,mairie de saint-germain-lès-corbeil,Missing,Missing,91553.0,saint-germain-lès-corbeil,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.48787245428305 48.6204901458322),14936
2049,2.48787245428305,48.6204901458322,mairie de saint-germain-lès-corbeil,Missing,Missing,91553.0,saint-germain-lès-corbeil,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.48787245428305 48.6204901458322),14937
2049,2.48787245428305,48.6204901458322,mairie de saint-germain-lès-corbeil,Missing,Missing,91553.0,saint-germain-lès-corbeil,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.48787245428305 48.6204901458322),15062
2050,1.80972092426349,48.989820122468,Missing,Missing,Missing,78267.0,gargenville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.80972092426349 48.989820122468),5319
2050,1.80972092426349,48.989820122468,Missing,Missing,Missing,78267.0,gargenville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.80972092426349 48.989820122468),5444
2050,1.80972092426349,48.989820122468,Missing,Missing,Missing,78267.0,gargenville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.80972092426349 48.989820122468),5445
2050,1.80972092426349,48.989820122468,Missing,Missing,Missing,78267.0,gargenville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.80972092426349 48.989820122468),5571
2051,2.07266954909214,48.7059491636379,mairie de saint-rémy-lés-chevreuse,Missing,yes,78575.0,saint-rémy-lès-chevreuse,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.07266954909214 48.7059491636379),9004
2051,2.07266954909214,48.7059491636379,mairie de saint-rémy-lés-chevreuse,Missing,yes,78575.0,saint-rémy-lès-chevreuse,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.07266954909214 48.7059491636379),9005
2051,2.07266954909214,48.7059491636379,mairie de saint-rémy-lés-chevreuse,Missing,yes,78575.0,saint-rémy-lès-chevreuse,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.07266954909214 48.7059491636379),9130
2051,2.07266954909214,48.7059491636379,mairie de saint-rémy-lés-chevreuse,Missing,yes,78575.0,saint-rémy-lès-chevreuse,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.07266954909214 48.7059491636379),9131
2051,2.07266954909214,48.7059491636379,mairie de saint-rémy-lés-chevreuse,Missing,yes,78575.0,saint-rémy-lès-chevreuse,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.07266954909214 48.7059491636379),9256
2051,2.07266954909214,48.7059491636379,mairie de saint-rémy-lés-chevreuse,Missing,yes,78575.0,saint-rémy-lès-chevreuse,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.07266954909214 48.7059491636379),9257
2052,2.09987230499034,48.6280618502359,mairie de forges-les-bains,Missing,Missing,91249.0,forges-les-bains,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.09987230499034 48.6280618502359),9391
2052,2.09987230499034,48.6280618502359,mairie de forges-les-bains,Missing,Missing,91249.0,forges-les-bains,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.09987230499034 48.6280618502359),9517
2052,2.09987230499034,48.6280618502359,mairie de forges-les-bains,Missing,Missing,91249.0,forges-les-bains,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.09987230499034 48.6280618502359),9518
2052,2.09987230499034,48.6280618502359,mairie de forges-les-bains,Missing,Missing,91249.0,forges-les-bains,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.09987230499034 48.6280618502359),9643
2052,2.09987230499034,48.6280618502359,mairie de forges-les-bains,Missing,Missing,91249.0,forges-les-bains,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.09987230499034 48.6280618502359),9644
2053,2.24942301466421,48.4747237486977,mairie de villeneuve-sur-auvers,Missing,Missing,91671.0,villeneuve-sur-auvers,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.24942301466421 48.4747237486977),11550
2053,2.24942301466421,48.4747237486977,mairie de villeneuve-sur-auvers,Missing,Missing,91671.0,villeneuve-sur-auvers,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.24942301466421 48.4747237486977),11551
2053,2.24942301466421,48.4747237486977,mairie de villeneuve-sur-auvers,Missing,Missing,91671.0,villeneuve-sur-auvers,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.24942301466421 48.4747237486977),11676
2053,2.24942301466421,48.4747237486977,mairie de villeneuve-sur-auvers,Missing,Missing,91671.0,villeneuve-sur-auvers,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.24942301466421 48.4747237486977),11677
2053,2.24942301466421,48.4747237486977,mairie de villeneuve-sur-auvers,Missing,Missing,91671.0,villeneuve-sur-auvers,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.24942301466421 48.4747237486977),11802
2054,2.31989101749789,48.3420472646487,mairie de champmotteux,Missing,Missing,91137.0,champmotteux,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.31989101749789 48.3420472646487),12447
2054,2.31989101749789,48.3420472646487,mairie de champmotteux,Missing,Missing,91137.0,champmotteux,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.31989101749789 48.3420472646487),12573
2054,2.31989101749789,48.3420472646487,mairie de champmotteux,Missing,Missing,91137.0,champmotteux,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.31989101749789 48.3420472646487),12574
2054,2.31989101749789,48.3420472646487,mairie de champmotteux,Missing,Missing,91137.0,champmotteux,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.31989101749789 48.3420472646487),12699
2054,2.31989101749789,48.3420472646487,mairie de champmotteux,Missing,Missing,91137.0,champmotteux,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.31989101749789 48.3420472646487),12700
2055,2.38791979424095,49.0075412426107,mairie de villiers-le-bel,Missing,Missing,95680.0,villiers-le-bel,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.38791979424095 49.0075412426107),13381
2055,2.38791979424095,49.0075412426107,mairie de villiers-le-bel,Missing,Missing,95680.0,villiers-le-bel,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.38791979424095 49.0075412426107),13507
2055,2.38791979424095,49.0075412426107,mairie de villiers-le-bel,Missing,Missing,95680.0,villiers-le-bel,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.38791979424095 49.0075412426107),13508
2055,2.38791979424095,49.0075412426107,mairie de villiers-le-bel,Missing,Missing,95680.0,villiers-le-bel,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.38791979424095 49.0075412426107),13633
2056,2.40306188623375,48.8965475432371,cité régionale de l'environnement,Missing,Missing,93055.0,pantin,public_service,government,Organisme gouvernemental,POINT (2.40306188623375 48.8965475432371),13645
2056,2.40306188623375,48.8965475432371,cité régionale de l'environnement,Missing,Missing,93055.0,pantin,public_service,government,Organisme gouvernemental,POINT (2.40306188623375 48.8965475432371),13646
2056,2.40306188623375,48.8965475432371,cité régionale de l'environnement,Missing,Missing,93055.0,pantin,public_service,government,Organisme gouvernemental,POINT (2.40306188623375 48.8965475432371),13771
2056,2.40306188623375,48.8965475432371,cité régionale de l'environnement,Missing,Missing,93055.0,pantin,public_service,government,Organisme gouvernemental,POINT (2.40306188623375 48.8965475432371),13772
2056,2.40306188623375,48.8965475432371,cité régionale de l'environnement,Missing,Missing,93055.0,pantin,public_service,government,Organisme gouvernemental,POINT (2.40306188623375 48.8965475432371),13897
2057,2.89629013924064,48.9281767259519,hôtel de ville de nanteuil-lès-meaux,Missing,Missing,77330.0,nanteuil-lès-meaux,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.89629013924064 48.9281767259519),20571
