,X,Y,name,com_insee,com_nom,Type,geometry,0
1241,2.11823294000795,48.705495127626,Cimetière des Rougemonts Sud,91272,Gif-sur-Yvette,cemetery,POINT (2.11823294000795 48.705495127626),9760
1241,2.11823294000795,48.705495127626,Cimetière des Rougemonts Sud,91272,Gif-sur-Yvette,cemetery,POINT (2.11823294000795 48.705495127626),9761
1241,2.11823294000795,48.705495127626,Cimetière des Rougemonts Sud,91272,Gif-sur-Yvette,cemetery,POINT (2.11823294000795 48.705495127626),9886
1241,2.11823294000795,48.705495127626,Cimetière des Rougemonts Sud,91272,Gif-sur-Yvette,cemetery,POINT (2.11823294000795 48.705495127626),9887
1242,1.92795619160148,48.4692262759416,Missing,91145,Chatignonville,cemetery,POINT (1.92795619160148 48.4692262759416),7015
1242,1.92795619160148,48.4692262759416,Missing,91145,Chatignonville,cemetery,POINT (1.92795619160148 48.4692262759416),7140
1242,1.92795619160148,48.4692262759416,Missing,91145,Chatignonville,cemetery,POINT (1.92795619160148 48.4692262759416),7141
1242,1.92795619160148,48.4692262759416,Missing,91145,Chatignonville,cemetery,POINT (1.92795619160148 48.4692262759416),7267
1243,2.47186479421635,48.6145885624994,Missing,91174,Corbeil-Essonnes,cemetery,POINT (2.47186479421635 48.6145885624994),14559
1243,2.47186479421635,48.6145885624994,Missing,91174,Corbeil-Essonnes,cemetery,POINT (2.47186479421635 48.6145885624994),14684
1243,2.47186479421635,48.6145885624994,Missing,91174,Corbeil-Essonnes,cemetery,POINT (2.47186479421635 48.6145885624994),14685
1243,2.47186479421635,48.6145885624994,Missing,91174,Corbeil-Essonnes,cemetery,POINT (2.47186479421635 48.6145885624994),14810
1243,2.47186479421635,48.6145885624994,Missing,91174,Corbeil-Essonnes,cemetery,POINT (2.47186479421635 48.6145885624994),14811
1244,3.03152772429258,48.9043238397712,Missing,77361,Pierre-Levée,cemetery,POINT (3.03152772429258 48.9043238397712),22464
1244,3.03152772429258,48.9043238397712,Missing,77361,Pierre-Levée,cemetery,POINT (3.03152772429258 48.9043238397712),22465
1244,3.03152772429258,48.9043238397712,Missing,77361,Pierre-Levée,cemetery,POINT (3.03152772429258 48.9043238397712),22590
1244,3.03152772429258,48.9043238397712,Missing,77361,Pierre-Levée,cemetery,POINT (3.03152772429258 48.9043238397712),22591
1245,2.79117012285072,48.8895689181946,Nouveau cimetière,77132,Coupvray,cemetery,POINT (2.79117012285072 48.8895689181946),19064
1245,2.79117012285072,48.8895689181946,Nouveau cimetière,77132,Coupvray,cemetery,POINT (2.79117012285072 48.8895689181946),19190
1245,2.79117012285072,48.8895689181946,Nouveau cimetière,77132,Coupvray,cemetery,POINT (2.79117012285072 48.8895689181946),19191
1245,2.79117012285072,48.8895689181946,Nouveau cimetière,77132,Coupvray,cemetery,POINT (2.79117012285072 48.8895689181946),19316
1246,2.45336153440569,48.9901607129696,Cimetière communal de Gonesse,95277,Gonesse,cemetery,POINT (2.45336153440569 48.9901607129696),14265
1246,2.45336153440569,48.9901607129696,Cimetière communal de Gonesse,95277,Gonesse,cemetery,POINT (2.45336153440569 48.9901607129696),14390
1246,2.45336153440569,48.9901607129696,Cimetière communal de Gonesse,95277,Gonesse,cemetery,POINT (2.45336153440569 48.9901607129696),14391
1246,2.45336153440569,48.9901607129696,Cimetière communal de Gonesse,95277,Gonesse,cemetery,POINT (2.45336153440569 48.9901607129696),14517
1247,2.46221864311179,48.9973431537588,Cimetière du Thillay,95612,Le Thillay,cemetery,POINT (2.46221864311179 48.9973431537588),14390
1247,2.46221864311179,48.9973431537588,Cimetière du Thillay,95612,Le Thillay,cemetery,POINT (2.46221864311179 48.9973431537588),14516
1247,2.46221864311179,48.9973431537588,Cimetière du Thillay,95612,Le Thillay,cemetery,POINT (2.46221864311179 48.9973431537588),14517
1247,2.46221864311179,48.9973431537588,Cimetière du Thillay,95612,Le Thillay,cemetery,POINT (2.46221864311179 48.9973431537588),14642
1247,2.46221864311179,48.9973431537588,Cimetière du Thillay,95612,Le Thillay,cemetery,POINT (2.46221864311179 48.9973431537588),14643
1248,2.67180707654453,48.9688648389415,Missing,77214,Gressy,cemetery,POINT (2.67180707654453 48.9688648389415),17417
1248,2.67180707654453,48.9688648389415,Missing,77214,Gressy,cemetery,POINT (2.67180707654453 48.9688648389415),17418
1248,2.67180707654453,48.9688648389415,Missing,77214,Gressy,cemetery,POINT (2.67180707654453 48.9688648389415),17543
1248,2.67180707654453,48.9688648389415,Missing,77214,Gressy,cemetery,POINT (2.67180707654453 48.9688648389415),17544
1248,2.67180707654453,48.9688648389415,Missing,77214,Gressy,cemetery,POINT (2.67180707654453 48.9688648389415),17669
1249,2.69550801374875,48.985137097608,Missing,77427,Saint-Mesmes,cemetery,POINT (2.69550801374875 48.985137097608),17667
1249,2.69550801374875,48.985137097608,Missing,77427,Saint-Mesmes,cemetery,POINT (2.69550801374875 48.985137097608),17668
1249,2.69550801374875,48.985137097608,Missing,77427,Saint-Mesmes,cemetery,POINT (2.69550801374875 48.985137097608),17793
1249,2.69550801374875,48.985137097608,Missing,77427,Saint-Mesmes,cemetery,POINT (2.69550801374875 48.985137097608),17794
1249,2.69550801374875,48.985137097608,Missing,77427,Saint-Mesmes,cemetery,POINT (2.69550801374875 48.985137097608),17919
1249,2.69550801374875,48.985137097608,Missing,77427,Saint-Mesmes,cemetery,POINT (2.69550801374875 48.985137097608),17920
1250,2.85575219734119,48.9386383555268,Missing,77513,Villenoy,cemetery,POINT (2.85575219734119 48.9386383555268),19940
1250,2.85575219734119,48.9386383555268,Missing,77513,Villenoy,cemetery,POINT (2.85575219734119 48.9386383555268),19941
1250,2.85575219734119,48.9386383555268,Missing,77513,Villenoy,cemetery,POINT (2.85575219734119 48.9386383555268),20066
1250,2.85575219734119,48.9386383555268,Missing,77513,Villenoy,cemetery,POINT (2.85575219734119 48.9386383555268),20067
1250,2.85575219734119,48.9386383555268,Missing,77513,Villenoy,cemetery,POINT (2.85575219734119 48.9386383555268),20192
1250,2.85575219734119,48.9386383555268,Missing,77513,Villenoy,cemetery,POINT (2.85575219734119 48.9386383555268),20193
1251,2.94053650894657,48.9392945639297,Missing,77199,Fublaines,cemetery,POINT (2.94053650894657 48.9392945639297),21200
1251,2.94053650894657,48.9392945639297,Missing,77199,Fublaines,cemetery,POINT (2.94053650894657 48.9392945639297),21201
1251,2.94053650894657,48.9392945639297,Missing,77199,Fublaines,cemetery,POINT (2.94053650894657 48.9392945639297),21326
1251,2.94053650894657,48.9392945639297,Missing,77199,Fublaines,cemetery,POINT (2.94053650894657 48.9392945639297),21327
1252,2.82676056075456,49.0129701892395,Cimetière de Monthyon,77309,Monthyon,cemetery,POINT (2.82676056075456 49.0129701892395),19554
1252,2.82676056075456,49.0129701892395,Cimetière de Monthyon,77309,Monthyon,cemetery,POINT (2.82676056075456 49.0129701892395),19555
1252,2.82676056075456,49.0129701892395,Cimetière de Monthyon,77309,Monthyon,cemetery,POINT (2.82676056075456 49.0129701892395),19680
1252,2.82676056075456,49.0129701892395,Cimetière de Monthyon,77309,Monthyon,cemetery,POINT (2.82676056075456 49.0129701892395),19681
1252,2.82676056075456,49.0129701892395,Cimetière de Monthyon,77309,Monthyon,cemetery,POINT (2.82676056075456 49.0129701892395),19806
1252,2.82676056075456,49.0129701892395,Cimetière de Monthyon,77309,Monthyon,cemetery,POINT (2.82676056075456 49.0129701892395),19807
1253,2.87668426378039,48.9789831388108,Ancien Cimetière,77143,Crégy-lès-Meaux,cemetery,POINT (2.87668426378039 48.9789831388108),20188
1253,2.87668426378039,48.9789831388108,Ancien Cimetière,77143,Crégy-lès-Meaux,cemetery,POINT (2.87668426378039 48.9789831388108),20314
1253,2.87668426378039,48.9789831388108,Ancien Cimetière,77143,Crégy-lès-Meaux,cemetery,POINT (2.87668426378039 48.9789831388108),20315
1253,2.87668426378039,48.9789831388108,Ancien Cimetière,77143,Crégy-lès-Meaux,cemetery,POINT (2.87668426378039 48.9789831388108),20440
1253,2.87668426378039,48.9789831388108,Ancien Cimetière,77143,Crégy-lès-Meaux,cemetery,POINT (2.87668426378039 48.9789831388108),20441
1254,2.83589968436293,48.9744158086615,Missing,77335,Chauconin-Neufmontiers,cemetery,POINT (2.83589968436293 48.9744158086615),19684
1254,2.83589968436293,48.9744158086615,Missing,77335,Chauconin-Neufmontiers,cemetery,POINT (2.83589968436293 48.9744158086615),19685
1254,2.83589968436293,48.9744158086615,Missing,77335,Chauconin-Neufmontiers,cemetery,POINT (2.83589968436293 48.9744158086615),19810
1254,2.83589968436293,48.9744158086615,Missing,77335,Chauconin-Neufmontiers,cemetery,POINT (2.83589968436293 48.9744158086615),19811
1254,2.83589968436293,48.9744158086615,Missing,77335,Chauconin-Neufmontiers,cemetery,POINT (2.83589968436293 48.9744158086615),19937
1255,2.73347522992334,49.006624772802,Cimetière de Vinantes,77525,Vinantes,cemetery,POINT (2.73347522992334 49.006624772802),18169
1255,2.73347522992334,49.006624772802,Cimetière de Vinantes,77525,Vinantes,cemetery,POINT (2.73347522992334 49.006624772802),18295
1255,2.73347522992334,49.006624772802,Cimetière de Vinantes,77525,Vinantes,cemetery,POINT (2.73347522992334 49.006624772802),18296
1255,2.73347522992334,49.006624772802,Cimetière de Vinantes,77525,Vinantes,cemetery,POINT (2.73347522992334 49.006624772802),18421
1255,2.73347522992334,49.006624772802,Cimetière de Vinantes,77525,Vinantes,cemetery,POINT (2.73347522992334 49.006624772802),18422
1255,2.73347522992334,49.006624772802,Cimetière de Vinantes,77525,Vinantes,cemetery,POINT (2.73347522992334 49.006624772802),18547
1256,2.76817712457864,49.0043590334467,Missing,77364,Le Plessis-aux-Bois,cemetery,POINT (2.76817712457864 49.0043590334467),18673
1256,2.76817712457864,49.0043590334467,Missing,77364,Le Plessis-aux-Bois,cemetery,POINT (2.76817712457864 49.0043590334467),18799
1256,2.76817712457864,49.0043590334467,Missing,77364,Le Plessis-aux-Bois,cemetery,POINT (2.76817712457864 49.0043590334467),18800
1256,2.76817712457864,49.0043590334467,Missing,77364,Le Plessis-aux-Bois,cemetery,POINT (2.76817712457864 49.0043590334467),18925
1256,2.76817712457864,49.0043590334467,Missing,77364,Le Plessis-aux-Bois,cemetery,POINT (2.76817712457864 49.0043590334467),18926
1257,2.7847445313653,49.0083981158851,Missing,77366,Le Plessis-l'Évêque,cemetery,POINT (2.7847445313653 49.0083981158851),18925
1257,2.7847445313653,49.0083981158851,Missing,77366,Le Plessis-l'Évêque,cemetery,POINT (2.7847445313653 49.0083981158851),19050
1257,2.7847445313653,49.0083981158851,Missing,77366,Le Plessis-l'Évêque,cemetery,POINT (2.7847445313653 49.0083981158851),19051
1257,2.7847445313653,49.0083981158851,Missing,77366,Le Plessis-l'Évêque,cemetery,POINT (2.7847445313653 49.0083981158851),19177
1258,2.75129201121811,49.0293749543439,Missing,77308,Montgé-en-Goële,cemetery,POINT (2.75129201121811 49.0293749543439),18544
1258,2.75129201121811,49.0293749543439,Missing,77308,Montgé-en-Goële,cemetery,POINT (2.75129201121811 49.0293749543439),18545
1258,2.75129201121811,49.0293749543439,Missing,77308,Montgé-en-Goële,cemetery,POINT (2.75129201121811 49.0293749543439),18670
1258,2.75129201121811,49.0293749543439,Missing,77308,Montgé-en-Goële,cemetery,POINT (2.75129201121811 49.0293749543439),18671
1259,2.9729214858917,48.9234648399785,Missing,77505,Villemareuil,cemetery,POINT (2.9729214858917 48.9234648399785),21580
1259,2.9729214858917,48.9234648399785,Missing,77505,Villemareuil,cemetery,POINT (2.9729214858917 48.9234648399785),21581
1259,2.9729214858917,48.9234648399785,Missing,77505,Villemareuil,cemetery,POINT (2.9729214858917 48.9234648399785),21706
1259,2.9729214858917,48.9234648399785,Missing,77505,Villemareuil,cemetery,POINT (2.9729214858917 48.9234648399785),21707
1259,2.9729214858917,48.9234648399785,Missing,77505,Villemareuil,cemetery,POINT (2.9729214858917 48.9234648399785),21832
1259,2.9729214858917,48.9234648399785,Missing,77505,Villemareuil,cemetery,POINT (2.9729214858917 48.9234648399785),21833
1260,2.82732760118864,48.912690437343,Missing,77232,Isles-lès-Villenoy,cemetery,POINT (2.82732760118864 48.912690437343),19565
1260,2.82732760118864,48.912690437343,Missing,77232,Isles-lès-Villenoy,cemetery,POINT (2.82732760118864 48.912690437343),19566
1260,2.82732760118864,48.912690437343,Missing,77232,Isles-lès-Villenoy,cemetery,POINT (2.82732760118864 48.912690437343),19691
1260,2.82732760118864,48.912690437343,Missing,77232,Isles-lès-Villenoy,cemetery,POINT (2.82732760118864 48.912690437343),19692
1260,2.82732760118864,48.912690437343,Missing,77232,Isles-lès-Villenoy,cemetery,POINT (2.82732760118864 48.912690437343),19817
1260,2.82732760118864,48.912690437343,Missing,77232,Isles-lès-Villenoy,cemetery,POINT (2.82732760118864 48.912690437343),19818
1261,2.80964274075825,48.9306970630376,Missing,77498,Vignely,cemetery,POINT (2.80964274075825 48.9306970630376),19311
1261,2.80964274075825,48.9306970630376,Missing,77498,Vignely,cemetery,POINT (2.80964274075825 48.9306970630376),19312
1261,2.80964274075825,48.9306970630376,Missing,77498,Vignely,cemetery,POINT (2.80964274075825 48.9306970630376),19437
1261,2.80964274075825,48.9306970630376,Missing,77498,Vignely,cemetery,POINT (2.80964274075825 48.9306970630376),19438
1261,2.80964274075825,48.9306970630376,Missing,77498,Vignely,cemetery,POINT (2.80964274075825 48.9306970630376),19563
1261,2.80964274075825,48.9306970630376,Missing,77498,Vignely,cemetery,POINT (2.80964274075825 48.9306970630376),19564
1262,2.29203956575196,48.7591663178364,Cimetière nouveau d'Antony,92002,Antony,cemetery,POINT (2.29203956575196 48.7591663178364),12023
1262,2.29203956575196,48.7591663178364,Cimetière nouveau d'Antony,92002,Antony,cemetery,POINT (2.29203956575196 48.7591663178364),12148
1262,2.29203956575196,48.7591663178364,Cimetière nouveau d'Antony,92002,Antony,cemetery,POINT (2.29203956575196 48.7591663178364),12149
1262,2.29203956575196,48.7591663178364,Cimetière nouveau d'Antony,92002,Antony,cemetery,POINT (2.29203956575196 48.7591663178364),12274
1262,2.29203956575196,48.7591663178364,Cimetière nouveau d'Antony,92002,Antony,cemetery,POINT (2.29203956575196 48.7591663178364),12275
1263,2.28988494583711,48.7580921984399,Cimetière ancien d'Antony,92002,Antony,cemetery,POINT (2.28988494583711 48.7580921984399),12023
1263,2.28988494583711,48.7580921984399,Cimetière ancien d'Antony,92002,Antony,cemetery,POINT (2.28988494583711 48.7580921984399),12148
1263,2.28988494583711,48.7580921984399,Cimetière ancien d'Antony,92002,Antony,cemetery,POINT (2.28988494583711 48.7580921984399),12149
1263,2.28988494583711,48.7580921984399,Cimetière ancien d'Antony,92002,Antony,cemetery,POINT (2.28988494583711 48.7580921984399),12274
1263,2.28988494583711,48.7580921984399,Cimetière ancien d'Antony,92002,Antony,cemetery,POINT (2.28988494583711 48.7580921984399),12275
1264,2.27752774644484,48.7341978468383,Cimetière des Sablons,91377,Massy,cemetery,POINT (2.27752774644484 48.7341978468383),11899
1264,2.27752774644484,48.7341978468383,Cimetière des Sablons,91377,Massy,cemetery,POINT (2.27752774644484 48.7341978468383),11900
1264,2.27752774644484,48.7341978468383,Cimetière des Sablons,91377,Massy,cemetery,POINT (2.27752774644484 48.7341978468383),12025
1264,2.27752774644484,48.7341978468383,Cimetière des Sablons,91377,Massy,cemetery,POINT (2.27752774644484 48.7341978468383),12026
1264,2.27752774644484,48.7341978468383,Cimetière des Sablons,91377,Massy,cemetery,POINT (2.27752774644484 48.7341978468383),12151
1264,2.27752774644484,48.7341978468383,Cimetière des Sablons,91377,Massy,cemetery,POINT (2.27752774644484 48.7341978468383),12152
1265,2.34468975470098,48.771175695735,Cimetière communal de Chevilly-Larue,94021,Chevilly-Larue,cemetery,POINT (2.34468975470098 48.771175695735),12777
1265,2.34468975470098,48.771175695735,Cimetière communal de Chevilly-Larue,94021,Chevilly-Larue,cemetery,POINT (2.34468975470098 48.771175695735),12903
1265,2.34468975470098,48.771175695735,Cimetière communal de Chevilly-Larue,94021,Chevilly-Larue,cemetery,POINT (2.34468975470098 48.771175695735),12904
1265,2.34468975470098,48.771175695735,Cimetière communal de Chevilly-Larue,94021,Chevilly-Larue,cemetery,POINT (2.34468975470098 48.771175695735),13029
1265,2.34468975470098,48.771175695735,Cimetière communal de Chevilly-Larue,94021,Chevilly-Larue,cemetery,POINT (2.34468975470098 48.771175695735),13030
1266,2.34941153233596,48.7522224656538,Cimetière de Rungis,94065,Rungis,cemetery,POINT (2.34941153233596 48.7522224656538),12905
1266,2.34941153233596,48.7522224656538,Cimetière de Rungis,94065,Rungis,cemetery,POINT (2.34941153233596 48.7522224656538),12906
1266,2.34941153233596,48.7522224656538,Cimetière de Rungis,94065,Rungis,cemetery,POINT (2.34941153233596 48.7522224656538),13031
1266,2.34941153233596,48.7522224656538,Cimetière de Rungis,94065,Rungis,cemetery,POINT (2.34941153233596 48.7522224656538),13032
1266,2.34941153233596,48.7522224656538,Cimetière de Rungis,94065,Rungis,cemetery,POINT (2.34941153233596 48.7522224656538),13157
1266,2.34941153233596,48.7522224656538,Cimetière de Rungis,94065,Rungis,cemetery,POINT (2.34941153233596 48.7522224656538),13158
1267,3.08796510693694,48.94645428284,Missing,77440,Sammeron,cemetery,POINT (3.08796510693694 48.94645428284),23216
1267,3.08796510693694,48.94645428284,Missing,77440,Sammeron,cemetery,POINT (3.08796510693694 48.94645428284),23341
1267,3.08796510693694,48.94645428284,Missing,77440,Sammeron,cemetery,POINT (3.08796510693694 48.94645428284),23342
1267,3.08796510693694,48.94645428284,Missing,77440,Sammeron,cemetery,POINT (3.08796510693694 48.94645428284),23468
1268,3.08796038081118,48.9459573955062,Missing,77440,Sammeron,cemetery,POINT (3.08796038081118 48.9459573955062),23216
1268,3.08796038081118,48.9459573955062,Missing,77440,Sammeron,cemetery,POINT (3.08796038081118 48.9459573955062),23341
1268,3.08796038081118,48.9459573955062,Missing,77440,Sammeron,cemetery,POINT (3.08796038081118 48.9459573955062),23342
1268,3.08796038081118,48.9459573955062,Missing,77440,Sammeron,cemetery,POINT (3.08796038081118 48.9459573955062),23468
1269,3.08706423834869,48.9171567482464,Perreuse Chateau Franco British National Cemetery,77451,Signy-Signets,cemetery,POINT (3.08706423834869 48.9171567482464),23219
1269,3.08706423834869,48.9171567482464,Perreuse Chateau Franco British National Cemetery,77451,Signy-Signets,cemetery,POINT (3.08706423834869 48.9171567482464),23345
1269,3.08706423834869,48.9171567482464,Perreuse Chateau Franco British National Cemetery,77451,Signy-Signets,cemetery,POINT (3.08706423834869 48.9171567482464),23346
1269,3.08706423834869,48.9171567482464,Perreuse Chateau Franco British National Cemetery,77451,Signy-Signets,cemetery,POINT (3.08706423834869 48.9171567482464),23471
1270,2.0607403706315,48.5959683707384,Missing,91017,Angervilliers,cemetery,POINT (2.0607403706315 48.5959683707384),8890
1270,2.0607403706315,48.5959683707384,Missing,91017,Angervilliers,cemetery,POINT (2.0607403706315 48.5959683707384),8891
1270,2.0607403706315,48.5959683707384,Missing,91017,Angervilliers,cemetery,POINT (2.0607403706315 48.5959683707384),9016
1270,2.0607403706315,48.5959683707384,Missing,91017,Angervilliers,cemetery,POINT (2.0607403706315 48.5959683707384),9017
1270,2.0607403706315,48.5959683707384,Missing,91017,Angervilliers,cemetery,POINT (2.0607403706315 48.5959683707384),9143
1271,2.02750944974263,48.6200986373595,Missing,78087,Bonnelles,cemetery,POINT (2.02750944974263 48.6200986373595),8384
1271,2.02750944974263,48.6200986373595,Missing,78087,Bonnelles,cemetery,POINT (2.02750944974263 48.6200986373595),8510
1271,2.02750944974263,48.6200986373595,Missing,78087,Bonnelles,cemetery,POINT (2.02750944974263 48.6200986373595),8511
1271,2.02750944974263,48.6200986373595,Missing,78087,Bonnelles,cemetery,POINT (2.02750944974263 48.6200986373595),8636
1272,1.95096479437339,48.6396141383451,Missing,78125,La Celle-les-Bordes,cemetery,POINT (1.95096479437339 48.6396141383451),7248
1272,1.95096479437339,48.6396141383451,Missing,78125,La Celle-les-Bordes,cemetery,POINT (1.95096479437339 48.6396141383451),7374
1272,1.95096479437339,48.6396141383451,Missing,78125,La Celle-les-Bordes,cemetery,POINT (1.95096479437339 48.6396141383451),7500
1273,2.06480876253656,48.5625553088556,Missing,91630,Le Val-Saint-Germain,cemetery,POINT (2.06480876253656 48.5625553088556),8894
1273,2.06480876253656,48.5625553088556,Missing,91630,Le Val-Saint-Germain,cemetery,POINT (2.06480876253656 48.5625553088556),8895
1273,2.06480876253656,48.5625553088556,Missing,91630,Le Val-Saint-Germain,cemetery,POINT (2.06480876253656 48.5625553088556),9020
1273,2.06480876253656,48.5625553088556,Missing,91630,Le Val-Saint-Germain,cemetery,POINT (2.06480876253656 48.5625553088556),9021
1273,2.06480876253656,48.5625553088556,Missing,91630,Le Val-Saint-Germain,cemetery,POINT (2.06480876253656 48.5625553088556),9146
1273,2.06480876253656,48.5625553088556,Missing,91630,Le Val-Saint-Germain,cemetery,POINT (2.06480876253656 48.5625553088556),9147
1274,2.2518919571444,48.7438742051752,Cimetière de la Vallée,91645,Verrières-le-Buisson,cemetery,POINT (2.2518919571444 48.7438742051752),11520
1274,2.2518919571444,48.7438742051752,Cimetière de la Vallée,91645,Verrières-le-Buisson,cemetery,POINT (2.2518919571444 48.7438742051752),11521
1274,2.2518919571444,48.7438742051752,Cimetière de la Vallée,91645,Verrières-le-Buisson,cemetery,POINT (2.2518919571444 48.7438742051752),11646
1274,2.2518919571444,48.7438742051752,Cimetière de la Vallée,91645,Verrières-le-Buisson,cemetery,POINT (2.2518919571444 48.7438742051752),11647
1274,2.2518919571444,48.7438742051752,Cimetière de la Vallée,91645,Verrières-le-Buisson,cemetery,POINT (2.2518919571444 48.7438742051752),11772
1274,2.2518919571444,48.7438742051752,Cimetière de la Vallée,91645,Verrières-le-Buisson,cemetery,POINT (2.2518919571444 48.7438742051752),11773
1275,2.26401821727412,48.7515563798632,Cimetière,91645,Verrières-le-Buisson,cemetery,POINT (2.26401821727412 48.7515563798632),11645
1275,2.26401821727412,48.7515563798632,Cimetière,91645,Verrières-le-Buisson,cemetery,POINT (2.26401821727412 48.7515563798632),11646
1275,2.26401821727412,48.7515563798632,Cimetière,91645,Verrières-le-Buisson,cemetery,POINT (2.26401821727412 48.7515563798632),11771
1275,2.26401821727412,48.7515563798632,Cimetière,91645,Verrières-le-Buisson,cemetery,POINT (2.26401821727412 48.7515563798632),11772
1275,2.26401821727412,48.7515563798632,Cimetière,91645,Verrières-le-Buisson,cemetery,POINT (2.26401821727412 48.7515563798632),11897
1275,2.26401821727412,48.7515563798632,Cimetière,91645,Verrières-le-Buisson,cemetery,POINT (2.26401821727412 48.7515563798632),11898
1276,2.36739244430474,48.8136230264752,Missing,94041,Ivry-sur-Seine,cemetery,POINT (2.36739244430474 48.8136230264752),13150
1276,2.36739244430474,48.8136230264752,Missing,94041,Ivry-sur-Seine,cemetery,POINT (2.36739244430474 48.8136230264752),13151
1276,2.36739244430474,48.8136230264752,Missing,94041,Ivry-sur-Seine,cemetery,POINT (2.36739244430474 48.8136230264752),13276
1276,2.36739244430474,48.8136230264752,Missing,94041,Ivry-sur-Seine,cemetery,POINT (2.36739244430474 48.8136230264752),13277
1276,2.36739244430474,48.8136230264752,Missing,94041,Ivry-sur-Seine,cemetery,POINT (2.36739244430474 48.8136230264752),13403
1277,2.36882785845363,48.8103908528949,Cimetière Parisien d'Ivry,94041,Ivry-sur-Seine,cemetery,POINT (2.36882785845363 48.8103908528949),13151
1277,2.36882785845363,48.8103908528949,Cimetière Parisien d'Ivry,94041,Ivry-sur-Seine,cemetery,POINT (2.36882785845363 48.8103908528949),13276
1277,2.36882785845363,48.8103908528949,Cimetière Parisien d'Ivry,94041,Ivry-sur-Seine,cemetery,POINT (2.36882785845363 48.8103908528949),13277
1277,2.36882785845363,48.8103908528949,Cimetière Parisien d'Ivry,94041,Ivry-sur-Seine,cemetery,POINT (2.36882785845363 48.8103908528949),13403
1278,2.34571836918673,48.6597215005332,Cimetière,91434,Morsang-sur-Orge,cemetery,POINT (2.34571836918673 48.6597215005332),12790
1278,2.34571836918673,48.6597215005332,Cimetière,91434,Morsang-sur-Orge,cemetery,POINT (2.34571836918673 48.6597215005332),12915
1278,2.34571836918673,48.6597215005332,Cimetière,91434,Morsang-sur-Orge,cemetery,POINT (2.34571836918673 48.6597215005332),12916
1278,2.34571836918673,48.6597215005332,Cimetière,91434,Morsang-sur-Orge,cemetery,POINT (2.34571836918673 48.6597215005332),13041
1278,2.34571836918673,48.6597215005332,Cimetière,91434,Morsang-sur-Orge,cemetery,POINT (2.34571836918673 48.6597215005332),13042
1279,2.27392624359173,48.6441813819125,Nouveau Cimetière,91425,Montlhéry,cemetery,POINT (2.27392624359173 48.6441813819125),11909
1279,2.27392624359173,48.6441813819125,Nouveau Cimetière,91425,Montlhéry,cemetery,POINT (2.27392624359173 48.6441813819125),11910
1279,2.27392624359173,48.6441813819125,Nouveau Cimetière,91425,Montlhéry,cemetery,POINT (2.27392624359173 48.6441813819125),12035
1279,2.27392624359173,48.6441813819125,Nouveau Cimetière,91425,Montlhéry,cemetery,POINT (2.27392624359173 48.6441813819125),12036
1280,2.27201130999246,48.6436112317594,Ancien Cimetière,91425,Montlhéry,cemetery,POINT (2.27201130999246 48.6436112317594),11783
1280,2.27201130999246,48.6436112317594,Ancien Cimetière,91425,Montlhéry,cemetery,POINT (2.27201130999246 48.6436112317594),11784
1280,2.27201130999246,48.6436112317594,Ancien Cimetière,91425,Montlhéry,cemetery,POINT (2.27201130999246 48.6436112317594),11909
1280,2.27201130999246,48.6436112317594,Ancien Cimetière,91425,Montlhéry,cemetery,POINT (2.27201130999246 48.6436112317594),11910
1280,2.27201130999246,48.6436112317594,Ancien Cimetière,91425,Montlhéry,cemetery,POINT (2.27201130999246 48.6436112317594),12035
1280,2.27201130999246,48.6436112317594,Ancien Cimetière,91425,Montlhéry,cemetery,POINT (2.27201130999246 48.6436112317594),12036
1281,2.3019320640377,48.6455413665254,Cimetière du Perray,91549,Sainte-Geneviève-des-Bois,cemetery,POINT (2.3019320640377 48.6455413665254),12287
1281,2.3019320640377,48.6455413665254,Cimetière du Perray,91549,Sainte-Geneviève-des-Bois,cemetery,POINT (2.3019320640377 48.6455413665254),12288
1281,2.3019320640377,48.6455413665254,Cimetière du Perray,91549,Sainte-Geneviève-des-Bois,cemetery,POINT (2.3019320640377 48.6455413665254),12413
1281,2.3019320640377,48.6455413665254,Cimetière du Perray,91549,Sainte-Geneviève-des-Bois,cemetery,POINT (2.3019320640377 48.6455413665254),12414
1282,2.29683777333677,48.661480693957,Missing,91685,Villiers-sur-Orge,cemetery,POINT (2.29683777333677 48.661480693957),12159
1282,2.29683777333677,48.661480693957,Missing,91685,Villiers-sur-Orge,cemetery,POINT (2.29683777333677 48.661480693957),12160
1282,2.29683777333677,48.661480693957,Missing,91685,Villiers-sur-Orge,cemetery,POINT (2.29683777333677 48.661480693957),12285
1282,2.29683777333677,48.661480693957,Missing,91685,Villiers-sur-Orge,cemetery,POINT (2.29683777333677 48.661480693957),12286
1282,2.29683777333677,48.661480693957,Missing,91685,Villiers-sur-Orge,cemetery,POINT (2.29683777333677 48.661480693957),12411
1282,2.29683777333677,48.661480693957,Missing,91685,Villiers-sur-Orge,cemetery,POINT (2.29683777333677 48.661480693957),12412
1283,2.28127522209125,48.7619823022205,Cimetière ancien,92019,Châtenay-Malabry,cemetery,POINT (2.28127522209125 48.7619823022205),11896
1283,2.28127522209125,48.7619823022205,Cimetière ancien,92019,Châtenay-Malabry,cemetery,POINT (2.28127522209125 48.7619823022205),12022
1283,2.28127522209125,48.7619823022205,Cimetière ancien,92019,Châtenay-Malabry,cemetery,POINT (2.28127522209125 48.7619823022205),12023
